date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_info_url
02/22/2022,"Corpus Christi, TX",NA,4,bot,5-0,A&M-Corpus Christi,Texas,"Johnson, D. flied out to cf (0-0).",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,5,top,5-0,Texas,A&M-Corpus Christi,Faltine grounded out to ss (2-2).,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,5,top,5-0,Texas,A&M-Corpus Christi,Stehly lined out to 1b (0-0).,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,5,top,5-0,Texas,A&M-Corpus Christi,Hodo III singled to left field (1-1).,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,5,top,5-0,Texas,A&M-Corpus Christi,Hodo III advanced to second on an error by c.,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,5,top,5-0,Texas,A&M-Corpus Christi,Kennedy grounded out to 2b (1-2).,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,5,top,5-0,Texas,A&M-Corpus Christi,H: 1 E: 1 LOB: 1,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,5,bot,5-0,A&M-Corpus Christi,Texas,Sthele to p for Duplantier.,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,5,bot,5-0,A&M-Corpus Christi,Texas,"Mitchell, W. struck out swinging, out at first c to 1b (0-2).",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,5,bot,5-0,A&M-Corpus Christi,Texas,"Linneweber,T struck out swinging (1-2).",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,5,bot,5-0,A&M-Corpus Christi,Texas,"Markotic, L. grounded out to ss (0-0).",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,6,top,5-0,Texas,A&M-Corpus Christi,Melendez walked (3-2).,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,6,top,5-0,Texas,A&M-Corpus Christi,Daly singled to left field (0-0)3a Melendez advanced to second.,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,6,top,5-0,Texas,A&M-Corpus Christi,Ardoin grounded into double play 3b to 2b to 1b (0-2)3a Daly out on the play3a Melendez advanced to third.,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,6,top,5-0,Texas,A&M-Corpus Christi,Todd hit by pitch (1-0).,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,6,top,7-0,Texas,A&M-Corpus Christi,"Messinger tripled to left field, 2 RBI (0-0)3a Todd scored3a Melendez scored.",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,6,top,7-0,Texas,A&M-Corpus Christi,Faltine flied out to cf (2-2).,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,6,bot,7-0,A&M-Corpus Christi,Texas,"Ryan, B. grounded out to 2b (0-1).",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,6,bot,7-0,A&M-Corpus Christi,Texas,"Caraway, J. struck out swinging (1-2).",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,6,bot,7-0,A&M-Corpus Christi,Texas,"Petkoff, B. walked (3-1).",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,6,bot,7-0,A&M-Corpus Christi,Texas,"Mueller, N. pinch ran for Petkoff, B..",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,6,bot,7-0,A&M-Corpus Christi,Texas,"Taylor, J. struck out looking (2-2).",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,top,7-0,Texas,A&M-Corpus Christi,"Mueller, N. to rf.",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,top,7-0,Texas,A&M-Corpus Christi,"Lopez, D. to p for Purcell, C..",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,top,7-0,Texas,A&M-Corpus Christi,Stehly doubled to left field (1-0).,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,top,7-0,Texas,A&M-Corpus Christi,Stehly advanced to third on a wild pitch.,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,top,7-0,Texas,A&M-Corpus Christi,Hodo III struck out swinging (2-2).,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,top,7-0,Texas,A&M-Corpus Christi,Kennedy walked (3-2).,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,top,8-0,Texas,A&M-Corpus Christi,"Melendez singled to third base, RBI (0-2)3a Kennedy advanced to second3a Stehly scored.",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,top,8-0,Texas,A&M-Corpus Christi,Daly walked (3-1)3a Melendez advanced to second3a Kennedy advanced to third.,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,top,10-0,Texas,A&M-Corpus Christi,"Ardoin doubled to center field, 2 RBI (1-1)3a Daly advanced to third3a Melendez scored3a Kennedy scored.",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,top,10-0,Texas,A&M-Corpus Christi,Whitehead pinch ran for Ardoin.,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,top,10-0,Texas,A&M-Corpus Christi,"Mejia, S. to p for Lopez, D..",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,top,10-0,Texas,A&M-Corpus Christi,O'Dowd pinch ran for Daly.,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,top,11-0,Texas,A&M-Corpus Christi,"Todd singled to left field, RBI (2-2)3a Whitehead advanced to third3a O'Dowd scored.",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,top,11-0,Texas,A&M-Corpus Christi,Messinger flied out to rf (1-0).,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,top,11-0,Texas,A&M-Corpus Christi,Faltine grounded out to 2b (0-0).,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,bot,11-0,A&M-Corpus Christi,Texas,Campbell to lf for Kennedy.,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,bot,11-0,A&M-Corpus Christi,Texas,O'Dowd to 2b.,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,bot,11-0,A&M-Corpus Christi,Texas,Schuessler to c for Whitehead.,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,bot,11-0,A&M-Corpus Christi,Texas,Johnson to p for Sthele.,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,bot,11-0,A&M-Corpus Christi,Texas,"Puls, M. struck out swinging (0-2).",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,bot,11-0,A&M-Corpus Christi,Texas,"Johnson, D. grounded out to ss (1-1).",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,7,bot,11-0,A&M-Corpus Christi,Texas,"Mitchell, W. struck out swinging (2-2).",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,8,top,11-0,Texas,A&M-Corpus Christi,"Maldonado Jr to 3b for Johnson, D..",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,8,top,11-0,Texas,A&M-Corpus Christi,"Queck, C. to lf for Mitchell, W..",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,8,top,11-0,Texas,A&M-Corpus Christi,Stehly hit by pitch (1-1).,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,8,top,11-0,Texas,A&M-Corpus Christi,Hodo III struck out swinging (1-2).,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,8,top,11-0,Texas,A&M-Corpus Christi,Campbell reached on a fielder's choice (0-1)3a Stehly out at second ss to 2b.,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,8,top,12-0,Texas,A&M-Corpus Christi,"Melendez doubled, out at third cf to ss to 3b, RBI (0-1)3a Campbell scored.",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,8,bot,12-0,A&M-Corpus Christi,Texas,Morehouse to p for Johnson.,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,8,bot,12-0,A&M-Corpus Christi,Texas,"Linneweber,T struck out swinging, out at first c to 1b (0-2).",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,8,bot,12-0,A&M-Corpus Christi,Texas,"Markotic, L. flied out to cf (2-2).",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,8,bot,12-0,A&M-Corpus Christi,Texas,"Ryan, B. singled to second base (1-2).",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,8,bot,12-0,A&M-Corpus Christi,Texas,"Caraway, J. walked (3-2)3a Ryan, B. advanced to second.",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,8,bot,12-0,A&M-Corpus Christi,Texas,"Mueller, N. struck out looking (1-2).",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,9,top,12-0,Texas,A&M-Corpus Christi,"Shy, C. to p for Mejia, S..",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,9,top,12-0,Texas,A&M-Corpus Christi,O'Dowd flied out to cf (1-0).,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,9,top,12-0,Texas,A&M-Corpus Christi,Schuessler flied out to rf (1-2).,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,9,top,12-0,Texas,A&M-Corpus Christi,Todd singled to center field (2-0).,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,9,top,12-0,Texas,A&M-Corpus Christi,Messinger struck out looking (2-2).,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,9,top,12-0,Texas,A&M-Corpus Christi,H: 1 LOB: 1,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,9,bot,12-0,A&M-Corpus Christi,Texas,Olivarez to p for Morehouse.,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,9,bot,12-0,A&M-Corpus Christi,Texas,"Reisdorph, C pinch hit for Taylor, J..",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,9,bot,12-0,A&M-Corpus Christi,Texas,"Reisdorph, C grounded out to ss (1-0).",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,9,bot,12-0,A&M-Corpus Christi,Texas,"Puls, M. grounded out to ss (0-2).",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,9,bot,12-0,A&M-Corpus Christi,Texas,Maldonado Jr walked (3-2).,https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,9,bot,12-0,A&M-Corpus Christi,Texas,"Queck, C. struck out looking (0-2).",https://stats.ncaa.org/contests/2168745/box_score
02/22/2022,"Corpus Christi, TX",NA,9,top,12-0,Texas,A&M-Corpus Christi,LOB: 1,https://stats.ncaa.org/contests/2168745/box_score
02/20/2022,"Arlington, Texas",NA,1,top,0-0,A&M-Corpus Christi,UT Arlington,No play.,https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,1,top,0-0,A&M-Corpus Christi,UT Arlington,"Markotic, L. walked (3-2 KBBKBB).",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,1,top,0-0,A&M-Corpus Christi,UT Arlington,"Markotic, L. out at second c to ss, caught stealing.",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,1,top,0-0,A&M-Corpus Christi,UT Arlington,"Ryan, B. singled to left center (3-2 BFBBF).",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,1,top,0-0,A&M-Corpus Christi,UT Arlington,"Ryan, B. out at first c to 1b, picked off.",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,1,top,0-0,A&M-Corpus Christi,UT Arlington,"Chijin, S. fouled out to lf (0-2 FK).",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,1,top,0-1,A&M-Corpus Christi,UT Arlington,H: 1,https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,1,bot,0-0,UT Arlington,A&M-Corpus Christi,D. VanVooren singled to third base (1-1 FB).,https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,1,bot,0-0,UT Arlington,A&M-Corpus Christi,"Z. Henry singled through the right side, advanced to second on a fielding error by rf (0-0)3a D. VanVooren advanced to third.",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,1,bot,0-1,UT Arlington,A&M-Corpus Christi,"O. Ponce grounded out to 3b, RBI (2-0 BB)3a D. VanVooren scored.",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,1,bot,0-1,UT Arlington,A&M-Corpus Christi,M. Sanford struck out swinging (1-2 BFFFFS).,https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,1,bot,0-1,UT Arlington,A&M-Corpus Christi,J. Brown grounded out to 2b (2-2 BFKB).,https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,1,top,0-1,A&M-Corpus Christi,UT Arlington,R: 1 H: 2 E: 1 LOB: 1,https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,2,top,0-1,A&M-Corpus Christi,UT Arlington,"Taylor, J. flied out to lf (3-1 KBBB).",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,2,top,0-1,A&M-Corpus Christi,UT Arlington,"Petkoff, B. hit by pitch (0-0).",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,2,top,0-1,A&M-Corpus Christi,UT Arlington,"Johnson, Di. singled to center field3a Petkoff, B. advanced to third.",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,2,top,1-1,A&M-Corpus Christi,UT Arlington,"Puls, M. reached on a fielding error by 2b (3-2 KBBBFF)3a Johnson, Di. advanced to second3a Petkoff, B. scored, unearned.",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,2,top,1-1,A&M-Corpus Christi,UT Arlington,"Modgling, C. hit by pitch (1-2 KFB)3a Puls, M. advanced to second3a Johnson, Di. advanced to third.",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,2,top,2-1,A&M-Corpus Christi,UT Arlington,"Linneweber,T flied out to cf, SF, RBI (1-1 SB)3a Johnson, Di. scored, unearned.",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,2,top,3-1,A&M-Corpus Christi,UT Arlington,"Markotic, L. singled through the right side, advanced to second on the throw, RBI (1-0 B)3a Modgling, C. advanced to third3a Puls, M. scored, unearned.",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,2,top,3-1,A&M-Corpus Christi,UT Arlington,"Ryan, B. struck out swinging (1-2 FBFFS).",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,2,bot,3-1,UT Arlington,A&M-Corpus Christi,Ty. Rice grounded out to 3b (1-1 KB).,https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,2,bot,3-1,UT Arlington,A&M-Corpus Christi,J. Marino struck out swinging (1-2 FKBS).,https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,2,bot,3-1,UT Arlington,A&M-Corpus Christi,A. Ramirez grounded out to ss (3-2 BSBSB).,https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,3,top,3-1,A&M-Corpus Christi,UT Arlington,"Chijin, S. fouled out to rf (3-2 BBKBFFF).",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,3,top,3-1,A&M-Corpus Christi,UT Arlington,"Taylor, J. struck out swinging (0-2 FKFS).",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,3,top,3-1,A&M-Corpus Christi,UT Arlington,"Petkoff, B. struck out swinging (0-2 KKS).",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,3,bot,3-1,UT Arlington,A&M-Corpus Christi,C. Gregory singled to shortstop (1-0 B).,https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,3,bot,3-1,UT Arlington,A&M-Corpus Christi,"D. VanVooren singled to second base (0-1 K)3a C. Gregory advanced to second, advanced to third on a throwing error by 2b.",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,3,bot,3-1,UT Arlington,A&M-Corpus Christi,Z. Henry hit by pitch (2-1 FBB)3a D. VanVooren advanced to second.,https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,3,bot,3-2,UT Arlington,A&M-Corpus Christi,"O. Ponce singled to center field, RBI (3-2 BFFBFB)3a Z. Henry advanced to second3a D. VanVooren advanced to third3a C. Gregory scored.",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,3,bot,3-3,UT Arlington,A&M-Corpus Christi,"M. Sanford flied out to lf, SF, RBI (2-0 BB)3a D. VanVooren scored, unearned.",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,3,bot,3-4,UT Arlington,A&M-Corpus Christi,"J. Brown singled to shortstop, RBI (0-2 KK)3a O. Ponce advanced to second3a Z. Henry scored.",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,3,bot,3-4,UT Arlington,A&M-Corpus Christi,Ty. Rice singled to right field (3-1 BBBK)3a J. Brown advanced to second3a O. Ponce advanced to third.,https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,3,bot,3-4,UT Arlington,A&M-Corpus Christi,J. Marino grounded into double play 2b to ss to 1b (1-2 SSBF)3a Ty. Rice out on the play.,https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,3,bot,3-4,UT Arlington,A&M-Corpus Christi,R: 3 H: 5 E: 1 LOB: 2,https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,4,top,3-4,A&M-Corpus Christi,UT Arlington,"Johnson, Di. struck out swinging (2-2 BBFFS).",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,4,top,3-4,A&M-Corpus Christi,UT Arlington,"Puls, M. singled to right field (2-1 BFB).",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,4,top,3-4,A&M-Corpus Christi,UT Arlington,"Modgling, C. struck out swinging (1-2 SSBS).",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,4,top,3-4,A&M-Corpus Christi,UT Arlington,"Linneweber,T singled up the middle (0-0)3a Puls, M. advanced to second.",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,4,top,3-4,A&M-Corpus Christi,UT Arlington,"Markotic, L. grounded out to p (3-2 KBBBF).",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,4,top,3-6,A&M-Corpus Christi,UT Arlington,H: 2 LOB: 2,https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,4,bot,3-4,UT Arlington,A&M-Corpus Christi,"Westbrook, C to p for Miller, T..",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,4,bot,3-4,UT Arlington,A&M-Corpus Christi,A. Ramirez grounded out to ss (2-1 FBB).,https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,4,bot,3-4,UT Arlington,A&M-Corpus Christi,C. Gregory walked (3-2 KBBFBB).,https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,4,bot,3-4,UT Arlington,A&M-Corpus Christi,D. VanVooren walked (3-1 BBBKB)3a C. Gregory advanced to second.,https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,4,bot,3-4,UT Arlington,A&M-Corpus Christi,Z. Henry hit by pitch (0-0)3a D. VanVooren advanced to second3a C. Gregory advanced to third.,https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,4,bot,3-5,UT Arlington,A&M-Corpus Christi,"O. Ponce singled to shortstop, RBI (0-1 K)3a Z. Henry advanced to second3a D. VanVooren advanced to third3a C. Gregory scored.",https://stats.ncaa.org/contests/2168560/box_score
02/20/2022,"Arlington, Texas",NA,4,bot,3-6,UT Arlington,A&M-Corpus Christi,"M. Sanford flied out to cf, SF, RBI (0-0)3a D. VanVooren scored.",https://stats.ncaa.org/contests/2168560/box_score
